Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
3,2,Depression remission (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,1.5787413475374117,0.0,0.0,1,10,0.0,0.0,0,11,0.0,2.492424242424242,24.885435,3.272727,0.14828,72.233205,
3,2,Depression remission (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.0,0.0,0.0,2,54,0.0,0.0,4,54,0.0,0.0,75.114565,0.5,0.095552,2.616376,
3,2,Depression remission (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,1.1441551070947107,0.0,0.0,2,10,0.0,0.0,0,11,0.0,1.309090909090909,25.937599,5.454545,0.29299,101.546242,
3,2,Depression remission (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.0,0.0,0.0,0,92,0.0,0.0,2,46,0.0,0.0,24.987188,0.101075,0.004952,2.062965,
3,2,Depression remission (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.0,0.0,0.0,6,54,0.0,0.0,3,54,0.0,0.0,49.075213,2.0,0.527061,7.589257,
3,2,Depression remission (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.8015137194235931,0.0,0.0,3,10,0.0,0.0,0,11,0.0,0.6424242424242423,14.945467,7.636364,0.442602,131.752673,
3,2,Depression remission (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.0,0.0,0.0,2,92,0.0,0.0,2,46,0.0,0.0,28.680295,0.5,0.072738,3.43699,
3,2,Depression remission (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.0,0.0,0.0,7,54,0.0,0.0,4,54,0.0,0.0,56.374238,1.75,0.543614,5.633592,
3,2,Depression remission (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.5559594491425693,0.0,0.0,6,10,0.0,0.0,1,11,0.0,0.3090909090909091,13.976321,6.6,0.952189,45.747207,
3,2,Depression remission (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.0,0.0,0.0,13,92,0.0,0.0,3,46,0.0,0.0,29.270264,2.166667,0.649685,7.225724,
3,2,Depression remission (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.0,0.0,0.0,15,54,0.0,0.0,12,54,0.0,0.0,56.753415,1.25,0.646877,2.415453,
3,2,Depression remission (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.5090097337879788,0.0,0.0,5,10,0.0,0.0,1,11,0.0,0.25909090909090904,6.044247,5.5,0.767893,39.393501,
3,2,Depression remission (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.0,0.0,0.0,18,92,0.0,0.0,6,46,0.0,0.0,32.166455,1.5,0.638908,3.521631,
3,2,Depression remission (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.0,0.0,0.0,17,54,0.0,0.0,13,54,0.0,0.0,61.789298,1.307692,0.706439,2.420676,
3,2,Depression remission (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.44938630591958617,0.0,0.0,7,10,0.0,0.0,2,11,0.0,0.2019480519480519,11.024695,3.85,1.030915,14.378007,
3,2,Depression remission (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.0,0.0,0.0,19,92,0.0,0.0,7,46,0.0,0.0,30.590548,1.357143,0.61531,2.993346,
3,2,Depression remission (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.0,0.0,0.0,22,54,0.0,0.0,13,54,0.0,0.0,58.384757,1.692308,0.95459,3.000142,
3,2,Depression remission (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.44938630591958617,0.0,0.0,7,10,0.0,0.0,1,11,0.0,0.2019480519480519,8.677645,7.7,1.137606,52.118218,
3,2,Depression remission (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.0,0.0,0.0,31,92,0.0,0.0,7,46,0.0,0.0,35.422286,2.214286,1.056586,4.640476,
3,2,Depression remission (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.2126523629755663,0.0,0.0,30,54,0.0,0.0,20,54,0.0,0.045221027479092,55.90007,1.5,0.983879,2.286866,
3,2,Depression remission (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.5341173890460648,0.0,0.0,7,10,0.0,0.0,2,11,0.0,0.28528138528138525,7.602903,3.85,1.030915,14.378007,
3,2,Depression remission (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.3545767021127579,0.0,0.0,31,92,0.0,0.0,8,46,0.0,0.12572463768115943,27.566261,1.9375,0.969882,3.870477,
3,2,Depression remission (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.0,0.0,0.0,29,54,0.0,0.0,18,54,0.0,0.0,64.830836,1.611111,1.026034,2.529817,
3,2,Depression remission (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.6722708174151634,0.0,0.0,7,10,0.0,0.0,0,11,0.0,0.4519480519480519,8.959916,16.363636,1.053111,254.264415,
3,2,Depression remission (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.0,0.0,0.0,20,92,0.0,0.0,13,46,0.0,0.0,43.708141,0.769231,0.421354,1.40432,
3,2,Depression remission (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.0,0.0,0.0,28,54,0.0,0.0,17,54,0.0,0.0,47.331943,1.647059,1.02943,2.635248,
3,2,Depression remission (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.5341173890460648,0.0,0.0,7,10,0.0,0.0,2,11,0.0,0.28528138528138525,18.014955,3.85,1.030915,14.378007,
3,2,Depression remission (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.2739630673436226,0.0,0.0,31,92,0.0,0.0,13,46,0.0,0.07505576226832629,38.435902,1.192308,0.69318,2.050834,
3,2,Depression remission (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.1739274206157614,0.0,0.0,23,54,0.0,0.0,32,54,0.0,0.03025074764205199,43.549142,0.71875,0.491274,1.051555,
3,3,Adverse events (mother),Any adverse event,1,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.4290581651605166,0.0,0.0,4,10,0.0,0.0,8,11,0.0,0.1840909090909091,9.931727,0.55,0.237218,1.275198,
3,3,Adverse events (mother),Any adverse event,1,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.18899579409633646,0.0,0.0,41,92,0.0,0.0,22,46,0.0,0.03571941018610481,49.101303,0.931818,0.638378,1.360143,
3,3,Adverse events (mother),Any adverse event,1,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.21042866634526358,0.0,0.0,25,54,0.0,0.0,24,54,0.0,0.044280223619846265,40.96697,1.041667,0.688504,1.575982,
3,3,Adverse events (mother),Severe adverse event,2,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,1.5763402186230246,0.0,0.0,0,10,0.0,0.0,1,11,0.0,2.484848484848485,27.399481,0.363636,0.016476,8.025912,
3,3,Adverse events (mother),Severe adverse event,2,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,1.626132419977952,0.0,0.0,1,92,0.0,0.0,0,46,0.0,2.6443066473033507,25.920505,1.516129,0.062966,36.506448,
3,3,Adverse events (mother),Severe adverse event,2,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,1.209385611355278,0.0,0.0,2,54,0.0,0.0,1,54,0.0,1.4626135569531795,46.680014,2.0,0.186843,21.408382,
3,3,Adverse events (mother),Serious adverse event,3,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0,11,0.0,0.0,,,,,
3,3,Adverse events (mother),Serious adverse event,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,1.6227096800621332,0.0,0.0,1,92,0.0,0.0,0,46,0.0,2.6331867057673506,49.958838,1.516129,0.062966,36.506448,
3,3,Adverse events (mother),Serious adverse event,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,1.6217170930733664,0.0,0.0,1,54,0.0,0.0,0,54,0.0,2.62996632996633,50.041162,3.0,0.124918,72.0473,
3,4,Depression severity according to HAMD (early phase),2 hours post-infusion,1,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-2.2,2.3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4.234277,-2.2,-6.707917,2.307917,
3,4,Depression severity according to HAMD (early phase),2 hours post-infusion,1,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.1,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,22.399326,0.1,-1.859964,2.059964,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),2 hours post-infusion,1,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.2,0.9,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.81,27.653488,0.2,-1.563968,1.963968,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),2 hours post-infusion,1,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-0.6,0.7,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,45.712909,-0.6,-1.971975,0.771975,
3,4,Depression severity according to HAMD (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-3.5,2.9,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4.335898,-3.5,-9.183896,2.183896,
3,4,Depression severity according to HAMD (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-2.1,1.2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.44,25.32285,-2.1,-4.451957,0.251957,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-0.3,1.2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.44,25.32285,-0.3,-2.651957,2.051957,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-0.8,0.9,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,45.018401,-0.8,-2.563968,0.963968,
3,4,Depression severity according to HAMD (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-4.6,3.1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4.549015,-4.6,-10.675888,1.475888,
3,4,Depression severity according to HAMD (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-2.0,1.3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.44,25.867476,-2.0,-4.547953,0.547953,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-0.4,1.3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.44,25.867476,-0.4,-2.947953,2.147953,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,43.716034,-1.0,-2.959964,0.959964,
3,4,Depression severity according to HAMD (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-6.0,3.7,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4.015598,-6.0,-13.251867,1.251867,
3,4,Depression severity according to HAMD (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-1.3,1.4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.9599999999999997,25.430036,-1.3,-4.04395,1.44395,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.7,1.4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.9599999999999997,25.430036,0.7,-2.04395,3.44395,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-1.1,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,45.124329,-1.1,-3.059964,0.859964,
3,4,Depression severity according to HAMD (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-11.3,3.6,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.940415,-11.3,-18.35587,-4.24413,
3,4,Depression severity according to HAMD (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-4.3,1.6,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,27.456043,-4.3,-7.435942,-1.164058,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-2.3,1.6,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,27.456043,-2.3,-5.435942,0.835942,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-1.6,1.1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,34.147499,-1.6,-3.75596,0.55596,
3,4,Depression severity according to HAMD (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-12.0,4.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.370319,-12.0,-19.839856,-4.160144,
3,4,Depression severity according to HAMD (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-5.1,1.6,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,27.962166,-5.1,-8.235942,-1.964058,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-1.4,1.6,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,27.962166,-1.4,-4.535942,1.735942,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-1.9,1.1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,33.705348,-1.9,-4.05596,0.25596,
3,4,Depression severity according to HAMD (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-12.7,4.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9.224866,-12.7,-20.539856,-4.860144,
3,4,Depression severity according to HAMD (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-4.5,1.7,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,27.646083,-4.5,-7.831939,-1.168061,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-3.3,1.7,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,27.646083,-3.3,-6.631939,0.031939,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-2.4,1.2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,35.482969,-2.4,-4.751957,-0.048043,
3,4,Depression severity according to HAMD (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-12.2,4.1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,16.81,8.231301,-12.2,-20.235852,-4.164148,
3,4,Depression severity according to HAMD (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-5.5,1.6,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2.5600000000000005,27.44831,-5.5,-8.635942,-2.364058,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-3.7,1.6,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2.5600000000000005,27.44831,-3.7,-6.835942,-0.564058,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-2.5,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,36.87208,-2.5,-4.459964,-0.540036,
3,4,Depression severity according to HAMD (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-12.7,4.3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,6.872137,-12.7,-21.127845,-4.272155,
3,4,Depression severity according to HAMD (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-5.0,1.7,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,26.928336,-5.0,-8.331939,-1.668061,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-2.5,1.7,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,26.928336,-2.5,-5.831939,0.831939,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-3.5,1.1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,39.27119,-3.5,-5.65596,-1.34404,
3,4,Depression severity according to HAMD (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-12.9,3.9,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,11.369997,-12.9,-20.54386,-5.25614,
3,4,Depression severity according to HAMD (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-4.1,1.8,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3.24,27.842025,-4.1,-7.627935,-0.572065,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-1.6,1.8,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3.24,27.842025,-1.6,-5.127935,1.927935,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-3.2,1.4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,32.945954,-3.2,-5.94395,-0.45605,
3,4,Depression severity according to HAMD (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-11.9,4.1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,15.350735,-11.9,-19.935852,-3.864148,
3,4,Depression severity according to HAMD (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-5.6,1.9,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3.61,27.08675,-5.6,-9.323932,-1.876068,Brexanolone dose 60 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-3.8,1.9,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3.61,27.08675,-3.8,-7.523932,-0.076068,Brexanolone dose 90 ug/kg/hour
3,4,Depression severity according to HAMD (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.5,1.3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.6900000000000002,30.475764,0.5,-2.047953,3.047953,
3,5,Treatment acceptability (measured by dropouts),,,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0.0,0.0,0.0,0.0,1,10,0.0,0.0,0,11,0.0,0.0,6.962061,3.272727,0.14828,72.233205,
3,5,Treatment acceptability (measured by dropouts),,,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0.0,0.0,0.0,0.0,21,92,0.0,0.0,4,46,0.0,0.0,65.478231,2.625,0.957057,7.199804,
3,5,Treatment acceptability (measured by dropouts),,,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.0,0.0,0.0,0.0,6,54,0.0,0.0,2,54,0.0,0.0,27.559708,3.0,0.633431,14.208326,
